doc_id,tag_text,tag_id
181,"HARM: Violation of civil or human rights, including privacy",26
1499,"HARM: Violation of civil or human rights, including privacy",26
826,"HARM: Violation of civil or human rights, including privacy",26
906,"HARM: Violation of civil or human rights, including privacy",26
1293,"HARM: Violation of civil or human rights, including privacy",26
36,"HARM: Violation of civil or human rights, including privacy",26
1376,"HARM: Violation of civil or human rights, including privacy",26
771,"HARM: Violation of civil or human rights, including privacy",26
416,"HARM: Violation of civil or human rights, including privacy",26
414,"HARM: Violation of civil or human rights, including privacy",26
440,"HARM: Violation of civil or human rights, including privacy",26
453,"HARM: Violation of civil or human rights, including privacy",26
467,"HARM: Violation of civil or human rights, including privacy",26
531,"HARM: Violation of civil or human rights, including privacy",26
573,"HARM: Violation of civil or human rights, including privacy",26
592,"HARM: Violation of civil or human rights, including privacy",26
807,"HARM: Violation of civil or human rights, including privacy",26
560,"HARM: Violation of civil or human rights, including privacy",26
604,"HARM: Violation of civil or human rights, including privacy",26
883,"HARM: Violation of civil or human rights, including privacy",26
865,"HARM: Violation of civil or human rights, including privacy",26
901,"HARM: Violation of civil or human rights, including privacy",26
896,"HARM: Violation of civil or human rights, including privacy",26
882,"HARM: Violation of civil or human rights, including privacy",26
1303,"HARM: Violation of civil or human rights, including privacy",26
1280,"HARM: Violation of civil or human rights, including privacy",26
1297,"HARM: Violation of civil or human rights, including privacy",26
1305,"HARM: Violation of civil or human rights, including privacy",26
327,"HARM: Violation of civil or human rights, including privacy",26
288,"HARM: Violation of civil or human rights, including privacy",26
89,"HARM: Violation of civil or human rights, including privacy",26
35,"HARM: Violation of civil or human rights, including privacy",26
329,"HARM: Violation of civil or human rights, including privacy",26
285,"HARM: Violation of civil or human rights, including privacy",26
274,"HARM: Violation of civil or human rights, including privacy",26
278,"HARM: Violation of civil or human rights, including privacy",26
758,"HARM: Violation of civil or human rights, including privacy",26
995,"HARM: Violation of civil or human rights, including privacy",26
368,"HARM: Violation of civil or human rights, including privacy",26
360,"HARM: Violation of civil or human rights, including privacy",26
363,"HARM: Violation of civil or human rights, including privacy",26
1111,"HARM: Violation of civil or human rights, including privacy",26
765,"HARM: Violation of civil or human rights, including privacy",26
294,"HARM: Violation of civil or human rights, including privacy",26
286,"HARM: Violation of civil or human rights, including privacy",26
284,"HARM: Violation of civil or human rights, including privacy",26
292,"HARM: Violation of civil or human rights, including privacy",26
299,"HARM: Violation of civil or human rights, including privacy",26
308,"HARM: Violation of civil or human rights, including privacy",26
293,"HARM: Violation of civil or human rights, including privacy",26
37,"HARM: Violation of civil or human rights, including privacy",26
280,"HARM: Violation of civil or human rights, including privacy",26
1125,"HARM: Violation of civil or human rights, including privacy",26
1377,"HARM: Violation of civil or human rights, including privacy",26
757,"HARM: Violation of civil or human rights, including privacy",26
50,"HARM: Violation of civil or human rights, including privacy",26
266,"HARM: Violation of civil or human rights, including privacy",26
766,"HARM: Violation of civil or human rights, including privacy",26
1385,"HARM: Violation of civil or human rights, including privacy",26
1387,"HARM: Violation of civil or human rights, including privacy",26
276,"HARM: Violation of civil or human rights, including privacy",26
281,"HARM: Violation of civil or human rights, including privacy",26
1194,"HARM: Violation of civil or human rights, including privacy",26
1996,INCENTIVE: Access to business opportunities,27
1815,INCENTIVE: Access to business opportunities,27
1805,INCENTIVE: Access to business opportunities,27
188,INCENTIVE: Access to business opportunities,27
36,INCENTIVE: Access to business opportunities,27
597,INCENTIVE: Access to business opportunities,27
883,INCENTIVE: Access to business opportunities,27
1377,INCENTIVE: Access to business opportunities,27
1385,INCENTIVE: Access to business opportunities,27
1194,INCENTIVE: Access to business opportunities,27
1195,INCENTIVE: Access to business opportunities,27
1549,INCENTIVE: Civil liability,28
1734,INCENTIVE: Civil liability,28
1544,INCENTIVE: Civil liability,28
1558,INCENTIVE: Civil liability,28
2097,INCENTIVE: Civil liability,28
1828,INCENTIVE: Civil liability,28
637,INCENTIVE: Civil liability,28
2096,INCENTIVE: Civil liability,28
1996,INCENTIVE: Civil liability,28
2047,INCENTIVE: Civil liability,28
1991,INCENTIVE: Civil liability,28
904,INCENTIVE: Civil liability,28
1972,INCENTIVE: Civil liability,28
1826,INCENTIVE: Civil liability,28
1356,INCENTIVE: Civil liability,28
1997,INCENTIVE: Civil liability,28
1378,INCENTIVE: Civil liability,28
1782,INCENTIVE: Civil liability,28
1815,INCENTIVE: Civil liability,28
1805,INCENTIVE: Civil liability,28
2041,INCENTIVE: Civil liability,28
481,INCENTIVE: Civil liability,28
72,INCENTIVE: Civil liability,28
181,INCENTIVE: Civil liability,28
826,INCENTIVE: Civil liability,28
1163,INCENTIVE: Civil liability,28
36,INCENTIVE: Civil liability,28
554,INCENTIVE: Civil liability,28
1376,INCENTIVE: Civil liability,28
395,INCENTIVE: Civil liability,28
442,INCENTIVE: Civil liability,28
441,INCENTIVE: Civil liability,28
448,INCENTIVE: Civil liability,28
451,INCENTIVE: Civil liability,28
436,INCENTIVE: Civil liability,28
453,INCENTIVE: Civil liability,28
517,INCENTIVE: Civil liability,28
793,INCENTIVE: Civil liability,28
532,INCENTIVE: Civil liability,28
531,INCENTIVE: Civil liability,28
590,INCENTIVE: Civil liability,28
573,INCENTIVE: Civil liability,28
522,INCENTIVE: Civil liability,28
560,INCENTIVE: Civil liability,28
886,INCENTIVE: Civil liability,28
874,INCENTIVE: Civil liability,28
988,INCENTIVE: Civil liability,28
889,INCENTIVE: Civil liability,28
990,INCENTIVE: Civil liability,28
1280,INCENTIVE: Civil liability,28
1305,INCENTIVE: Civil liability,28
1202,INCENTIVE: Civil liability,28
288,INCENTIVE: Civil liability,28
1681,INCENTIVE: Civil liability,28
329,INCENTIVE: Civil liability,28
285,INCENTIVE: Civil liability,28
274,INCENTIVE: Civil liability,28
278,INCENTIVE: Civil liability,28
356,INCENTIVE: Civil liability,28
301,INCENTIVE: Civil liability,28
286,INCENTIVE: Civil liability,28
284,INCENTIVE: Civil liability,28
308,INCENTIVE: Civil liability,28
37,INCENTIVE: Civil liability,28
280,INCENTIVE: Civil liability,28
1377,INCENTIVE: Civil liability,28
281,INCENTIVE: Civil liability,28
1543,INCENTIVE: Criminal liability,29
1555,INCENTIVE: Criminal liability,29
1407,INCENTIVE: Criminal liability,29
456,INCENTIVE: Criminal liability,29
181,INCENTIVE: Criminal liability,29
1499,INCENTIVE: Criminal liability,29
826,INCENTIVE: Criminal liability,29
1293,INCENTIVE: Criminal liability,29
36,INCENTIVE: Criminal liability,29
604,INCENTIVE: Criminal liability,29
901,INCENTIVE: Criminal liability,29
990,INCENTIVE: Criminal liability,29
288,INCENTIVE: Criminal liability,29
1681,INCENTIVE: Criminal liability,29
274,INCENTIVE: Criminal liability,29
309,INCENTIVE: Criminal liability,29
37,INCENTIVE: Criminal liability,29
1377,INCENTIVE: Criminal liability,29
266,INCENTIVE: Criminal liability,29
1543,INCENTIVE: Fines,30
1555,INCENTIVE: Fines,30
1558,INCENTIVE: Fines,30
2097,INCENTIVE: Fines,30
1828,INCENTIVE: Fines,30
1996,INCENTIVE: Fines,30
1991,INCENTIVE: Fines,30
904,INCENTIVE: Fines,30
1997,INCENTIVE: Fines,30
1782,INCENTIVE: Fines,30
1815,INCENTIVE: Fines,30
2038,INCENTIVE: Fines,30
1109,INCENTIVE: Fines,30
456,INCENTIVE: Fines,30
72,INCENTIVE: Fines,30
247,INCENTIVE: Fines,30
181,INCENTIVE: Fines,30
826,INCENTIVE: Fines,30
1163,INCENTIVE: Fines,30
395,INCENTIVE: Fines,30
448,INCENTIVE: Fines,30
451,INCENTIVE: Fines,30
453,INCENTIVE: Fines,30
517,INCENTIVE: Fines,30
652,INCENTIVE: Fines,30
590,INCENTIVE: Fines,30
573,INCENTIVE: Fines,30
522,INCENTIVE: Fines,30
560,INCENTIVE: Fines,30
886,INCENTIVE: Fines,30
874,INCENTIVE: Fines,30
901,INCENTIVE: Fines,30
889,INCENTIVE: Fines,30
1280,INCENTIVE: Fines,30
288,INCENTIVE: Fines,30
285,INCENTIVE: Fines,30
274,INCENTIVE: Fines,30
278,INCENTIVE: Fines,30
284,INCENTIVE: Fines,30
308,INCENTIVE: Fines,30
37,INCENTIVE: Fines,30
280,INCENTIVE: Fines,30
1377,INCENTIVE: Fines,30
757,INCENTIVE: Fines,30
266,INCENTIVE: Fines,30
281,INCENTIVE: Fines,30
1543,INCENTIVE: Imprisonment,31
1555,INCENTIVE: Imprisonment,31
456,INCENTIVE: Imprisonment,31
181,INCENTIVE: Imprisonment,31
1499,INCENTIVE: Imprisonment,31
826,INCENTIVE: Imprisonment,31
1293,INCENTIVE: Imprisonment,31
652,INCENTIVE: Imprisonment,31
901,INCENTIVE: Imprisonment,31
1280,INCENTIVE: Imprisonment,31
660,INCENTIVE: Subsidies,32
1228,INCENTIVE: Subsidies,32
1243,INCENTIVE: Subsidies,32
1223,INCENTIVE: Subsidies,32
77,INCENTIVE: Subsidies,32
1244,INCENTIVE: Subsidies,32
854,INCENTIVE: Subsidies,32
89,INCENTIVE: Subsidies,32
1377,INCENTIVE: Subsidies,32
2052,RISK: Bias,33
1554,RISK: Bias,33
1551,RISK: Bias,33
1553,RISK: Bias,33
1379,RISK: Bias,33
2002,RISK: Bias,33
1723,RISK: Bias,33
1816,RISK: Bias,33
1054,RISK: Bias,33
1828,RISK: Bias,33
637,RISK: Bias,33
2047,RISK: Bias,33
1974,RISK: Bias,33
1991,RISK: Bias,33
1829,RISK: Bias,33
1972,RISK: Bias,33
1826,RISK: Bias,33
1032,RISK: Bias,33
1356,RISK: Bias,33
1396,RISK: Bias,33
2031,RISK: Bias,33
1383,RISK: Bias,33
1382,RISK: Bias,33
1380,RISK: Bias,33
1780,RISK: Bias,33
1782,RISK: Bias,33
1831,RISK: Bias,33
1802,RISK: Bias,33
1815,RISK: Bias,33
1803,RISK: Bias,33
1099,RISK: Bias,33
1053,RISK: Bias,33
1087,RISK: Bias,33
1109,RISK: Bias,33
72,RISK: Bias,33
307,RISK: Bias,33
244,RISK: Bias,33
208,RISK: Bias,33
192,RISK: Bias,33
194,RISK: Bias,33
25,RISK: Bias,33
69,RISK: Bias,33
61,RISK: Bias,33
277,RISK: Bias,33
473,RISK: Bias,33
1198,RISK: Bias,33
906,RISK: Bias,33
1163,RISK: Bias,33
772,RISK: Bias,33
1376,RISK: Bias,33
771,RISK: Bias,33
416,RISK: Bias,33
414,RISK: Bias,33
437,RISK: Bias,33
807,RISK: Bias,33
604,RISK: Bias,33
854,RISK: Bias,33
1303,RISK: Bias,33
1297,RISK: Bias,33
288,RISK: Bias,33
329,RISK: Bias,33
285,RISK: Bias,33
758,RISK: Bias,33
995,RISK: Bias,33
368,RISK: Bias,33
356,RISK: Bias,33
360,RISK: Bias,33
765,RISK: Bias,33
280,RISK: Bias,33
1125,RISK: Bias,33
1377,RISK: Bias,33
757,RISK: Bias,33
50,RISK: Bias,33
266,RISK: Bias,33
766,RISK: Bias,33
1385,RISK: Bias,33
1387,RISK: Bias,33
281,RISK: Bias,33
1553,RISK: Interpretability and explainability,34
1054,RISK: Interpretability and explainability,34
1396,RISK: Interpretability and explainability,34
1383,RISK: Interpretability and explainability,34
1382,RISK: Interpretability and explainability,34
1380,RISK: Interpretability and explainability,34
1737,RISK: Interpretability and explainability,34
1782,RISK: Interpretability and explainability,34
1831,RISK: Interpretability and explainability,34
1802,RISK: Interpretability and explainability,34
1962,RISK: Interpretability and explainability,34
1803,RISK: Interpretability and explainability,34
73,RISK: Interpretability and explainability,34
201,RISK: Interpretability and explainability,34
194,RISK: Interpretability and explainability,34
25,RISK: Interpretability and explainability,34
76,RISK: Interpretability and explainability,34
179,RISK: Interpretability and explainability,34
182,RISK: Interpretability and explainability,34
178,RISK: Interpretability and explainability,34
180,RISK: Interpretability and explainability,34
174,RISK: Interpretability and explainability,34
173,RISK: Interpretability and explainability,34
177,RISK: Interpretability and explainability,34
183,RISK: Interpretability and explainability,34
170,RISK: Interpretability and explainability,34
473,RISK: Interpretability and explainability,34
891,RISK: Interpretability and explainability,34
906,RISK: Interpretability and explainability,34
1163,RISK: Interpretability and explainability,34
36,RISK: Interpretability and explainability,34
772,RISK: Interpretability and explainability,34
1376,RISK: Interpretability and explainability,34
771,RISK: Interpretability and explainability,34
395,RISK: Interpretability and explainability,34
1009,RISK: Interpretability and explainability,34
854,RISK: Interpretability and explainability,34
1303,RISK: Interpretability and explainability,34
1297,RISK: Interpretability and explainability,34
1251,RISK: Interpretability and explainability,34
1202,RISK: Interpretability and explainability,34
1287,RISK: Interpretability and explainability,34
288,RISK: Interpretability and explainability,34
995,RISK: Interpretability and explainability,34
1111,RISK: Interpretability and explainability,34
763,RISK: Interpretability and explainability,34
280,RISK: Interpretability and explainability,34
1125,RISK: Interpretability and explainability,34
1377,RISK: Interpretability and explainability,34
757,RISK: Interpretability and explainability,34
50,RISK: Interpretability and explainability,34
266,RISK: Interpretability and explainability,34
1385,RISK: Interpretability and explainability,34
1195,RISK: Interpretability and explainability,34
2052,RISK: Privacy,35
1554,RISK: Privacy,35
2151,RISK: Privacy,35
1551,RISK: Privacy,35
1558,RISK: Privacy,35
1553,RISK: Privacy,35
1545,RISK: Privacy,35
2097,RISK: Privacy,35
1379,RISK: Privacy,35
2244,RISK: Privacy,35
1723,RISK: Privacy,35
1806,RISK: Privacy,35
1054,RISK: Privacy,35
1828,RISK: Privacy,35
1996,RISK: Privacy,35
2047,RISK: Privacy,35
1974,RISK: Privacy,35
1972,RISK: Privacy,35
1356,RISK: Privacy,35
1396,RISK: Privacy,35
1781,RISK: Privacy,35
1383,RISK: Privacy,35
1382,RISK: Privacy,35
1378,RISK: Privacy,35
1782,RISK: Privacy,35
1831,RISK: Privacy,35
1802,RISK: Privacy,35
1804,RISK: Privacy,35
1815,RISK: Privacy,35
1962,RISK: Privacy,35
2038,RISK: Privacy,35
1264,RISK: Privacy,35
1099,RISK: Privacy,35
380,RISK: Privacy,35
571,RISK: Privacy,35
1087,RISK: Privacy,35
1109,RISK: Privacy,35
307,RISK: Privacy,35
208,RISK: Privacy,35
201,RISK: Privacy,35
194,RISK: Privacy,35
14,RISK: Privacy,35
25,RISK: Privacy,35
69,RISK: Privacy,35
61,RISK: Privacy,35
277,RISK: Privacy,35
68,RISK: Privacy,35
76,RISK: Privacy,35
181,RISK: Privacy,35
850,RISK: Privacy,35
1198,RISK: Privacy,35
906,RISK: Privacy,35
1293,RISK: Privacy,35
1163,RISK: Privacy,35
36,RISK: Privacy,35
772,RISK: Privacy,35
771,RISK: Privacy,35
395,RISK: Privacy,35
399,RISK: Privacy,35
440,RISK: Privacy,35
437,RISK: Privacy,35
793,RISK: Privacy,35
807,RISK: Privacy,35
560,RISK: Privacy,35
604,RISK: Privacy,35
889,RISK: Privacy,35
854,RISK: Privacy,35
1303,RISK: Privacy,35
1297,RISK: Privacy,35
1202,RISK: Privacy,35
1371,RISK: Privacy,35
89,RISK: Privacy,35
329,RISK: Privacy,35
758,RISK: Privacy,35
995,RISK: Privacy,35
368,RISK: Privacy,35
1111,RISK: Privacy,35
765,RISK: Privacy,35
763,RISK: Privacy,35
1125,RISK: Privacy,35
1377,RISK: Privacy,35
757,RISK: Privacy,35
266,RISK: Privacy,35
1385,RISK: Privacy,35
1387,RISK: Privacy,35
281,RISK: Privacy,35
1194,RISK: Privacy,35
2425,RISK: Reliability,36
2052,RISK: Reliability,36
1551,RISK: Reliability,36
1553,RISK: Reliability,36
1748,RISK: Reliability,36
1379,RISK: Reliability,36
1723,RISK: Reliability,36
1054,RISK: Reliability,36
1828,RISK: Reliability,36
637,RISK: Reliability,36
2047,RISK: Reliability,36
1970,RISK: Reliability,36
1678,RISK: Reliability,36
1972,RISK: Reliability,36
1032,RISK: Reliability,36
1356,RISK: Reliability,36
1396,RISK: Reliability,36
1781,RISK: Reliability,36
2040,RISK: Reliability,36
1383,RISK: Reliability,36
1382,RISK: Reliability,36
1380,RISK: Reliability,36
1782,RISK: Reliability,36
1831,RISK: Reliability,36
1802,RISK: Reliability,36
1962,RISK: Reliability,36
1803,RISK: Reliability,36
2019,RISK: Reliability,36
1099,RISK: Reliability,36
1053,RISK: Reliability,36
571,RISK: Reliability,36
1087,RISK: Reliability,36
1109,RISK: Reliability,36
987,RISK: Reliability,36
73,RISK: Reliability,36
307,RISK: Reliability,36
148,RISK: Reliability,36
220,RISK: Reliability,36
201,RISK: Reliability,36
194,RISK: Reliability,36
235,RISK: Reliability,36
231,RISK: Reliability,36
8,RISK: Reliability,36
216,RISK: Reliability,36
25,RISK: Reliability,36
65,RISK: Reliability,36
76,RISK: Reliability,36
179,RISK: Reliability,36
182,RISK: Reliability,36
178,RISK: Reliability,36
169,RISK: Reliability,36
180,RISK: Reliability,36
174,RISK: Reliability,36
173,RISK: Reliability,36
177,RISK: Reliability,36
183,RISK: Reliability,36
170,RISK: Reliability,36
176,RISK: Reliability,36
1198,RISK: Reliability,36
906,RISK: Reliability,36
768,RISK: Reliability,36
1163,RISK: Reliability,36
772,RISK: Reliability,36
394,RISK: Reliability,36
1376,RISK: Reliability,36
771,RISK: Reliability,36
396,RISK: Reliability,36
395,RISK: Reliability,36
416,RISK: Reliability,36
420,RISK: Reliability,36
437,RISK: Reliability,36
462,RISK: Reliability,36
460,RISK: Reliability,36
467,RISK: Reliability,36
517,RISK: Reliability,36
592,RISK: Reliability,36
854,RISK: Reliability,36
1222,RISK: Reliability,36
1303,RISK: Reliability,36
1280,RISK: Reliability,36
1297,RISK: Reliability,36
288,RISK: Reliability,36
89,RISK: Reliability,36
758,RISK: Reliability,36
995,RISK: Reliability,36
1111,RISK: Reliability,36
763,RISK: Reliability,36
280,RISK: Reliability,36
1377,RISK: Reliability,36
757,RISK: Reliability,36
50,RISK: Reliability,36
1385,RISK: Reliability,36
1387,RISK: Reliability,36
1196,RISK: Reliability,36
1748,RISK: Reliability - Robustness,37
1970,RISK: Reliability - Robustness,37
1396,RISK: Reliability - Robustness,37
1382,RISK: Reliability - Robustness,37
1802,RISK: Reliability - Robustness,37
1962,RISK: Reliability - Robustness,37
1803,RISK: Reliability - Robustness,37
1099,RISK: Reliability - Robustness,37
1053,RISK: Reliability - Robustness,37
1109,RISK: Reliability - Robustness,37
987,RISK: Reliability - Robustness,37
307,RISK: Reliability - Robustness,37
194,RISK: Reliability - Robustness,37
25,RISK: Reliability - Robustness,37
906,RISK: Reliability - Robustness,37
768,RISK: Reliability - Robustness,37
772,RISK: Reliability - Robustness,37
394,RISK: Reliability - Robustness,37
771,RISK: Reliability - Robustness,37
416,RISK: Reliability - Robustness,37
420,RISK: Reliability - Robustness,37
854,RISK: Reliability - Robustness,37
1222,RISK: Reliability - Robustness,37
1297,RISK: Reliability - Robustness,37
89,RISK: Reliability - Robustness,37
995,RISK: Reliability - Robustness,37
1111,RISK: Reliability - Robustness,37
763,RISK: Reliability - Robustness,37
1377,RISK: Reliability - Robustness,37
757,RISK: Reliability - Robustness,37
50,RISK: Reliability - Robustness,37
1385,RISK: Reliability - Robustness,37
1387,RISK: Reliability - Robustness,37
1196,RISK: Reliability - Robustness,37
2052,RISK: Safety,38
1554,RISK: Safety,38
1555,RISK: Safety,38
1553,RISK: Safety,38
2097,RISK: Safety,38
1746,RISK: Safety,38
1379,RISK: Safety,38
2244,RISK: Safety,38
1723,RISK: Safety,38
1828,RISK: Safety,38
2096,RISK: Safety,38
1996,RISK: Safety,38
2047,RISK: Safety,38
1974,RISK: Safety,38
1970,RISK: Safety,38
1678,RISK: Safety,38
1203,RISK: Safety,38
1032,RISK: Safety,38
1356,RISK: Safety,38
1997,RISK: Safety,38
1396,RISK: Safety,38
1801,RISK: Safety,38
1781,RISK: Safety,38
2040,RISK: Safety,38
1383,RISK: Safety,38
1382,RISK: Safety,38
1380,RISK: Safety,38
1763,RISK: Safety,38
1782,RISK: Safety,38
1831,RISK: Safety,38
1802,RISK: Safety,38
1804,RISK: Safety,38
1815,RISK: Safety,38
1803,RISK: Safety,38
2038,RISK: Safety,38
2041,RISK: Safety,38
1099,RISK: Safety,38
1053,RISK: Safety,38
1109,RISK: Safety,38
987,RISK: Safety,38
60,RISK: Safety,38
73,RISK: Safety,38
307,RISK: Safety,38
198,RISK: Safety,38
194,RISK: Safety,38
237,RISK: Safety,38
235,RISK: Safety,38
215,RISK: Safety,38
218,RISK: Safety,38
25,RISK: Safety,38
69,RISK: Safety,38
54,RISK: Safety,38
179,RISK: Safety,38
182,RISK: Safety,38
178,RISK: Safety,38
169,RISK: Safety,38
180,RISK: Safety,38
174,RISK: Safety,38
183,RISK: Safety,38
170,RISK: Safety,38
473,RISK: Safety,38
1198,RISK: Safety,38
906,RISK: Safety,38
768,RISK: Safety,38
1293,RISK: Safety,38
1163,RISK: Safety,38
767,RISK: Safety,38
36,RISK: Safety,38
772,RISK: Safety,38
1376,RISK: Safety,38
771,RISK: Safety,38
395,RISK: Safety,38
397,RISK: Safety,38
442,RISK: Safety,38
433,RISK: Safety,38
437,RISK: Safety,38
436,RISK: Safety,38
467,RISK: Safety,38
592,RISK: Safety,38
807,RISK: Safety,38
560,RISK: Safety,38
914,RISK: Safety,38
604,RISK: Safety,38
883,RISK: Safety,38
865,RISK: Safety,38
855,RISK: Safety,38
854,RISK: Safety,38
1222,RISK: Safety,38
1303,RISK: Safety,38
1280,RISK: Safety,38
1202,RISK: Safety,38
275,RISK: Safety,38
89,RISK: Safety,38
329,RISK: Safety,38
758,RISK: Safety,38
995,RISK: Safety,38
368,RISK: Safety,38
360,RISK: Safety,38
1111,RISK: Safety,38
765,RISK: Safety,38
763,RISK: Safety,38
785,RISK: Safety,38
290,RISK: Safety,38
1125,RISK: Safety,38
1377,RISK: Safety,38
757,RISK: Safety,38
50,RISK: Safety,38
766,RISK: Safety,38
1385,RISK: Safety,38
1387,RISK: Safety,38
1194,RISK: Safety,38
1195,RISK: Safety,38
1196,RISK: Safety,38
2425,RISK: Security,39
2052,RISK: Security,39
1554,RISK: Security,39
1551,RISK: Security,39
1545,RISK: Security,39
1740,RISK: Security,39
2097,RISK: Security,39
1739,RISK: Security,39
1742,RISK: Security,39
1379,RISK: Security,39
1723,RISK: Security,39
1806,RISK: Security,39
1054,RISK: Security,39
1828,RISK: Security,39
1996,RISK: Security,39
2047,RISK: Security,39
1974,RISK: Security,39
1970,RISK: Security,39
1678,RISK: Security,39
1203,RISK: Security,39
1826,RISK: Security,39
1032,RISK: Security,39
1356,RISK: Security,39
1997,RISK: Security,39
1396,RISK: Security,39
1801,RISK: Security,39
1781,RISK: Security,39
2040,RISK: Security,39
2039,RISK: Security,39
1383,RISK: Security,39
1382,RISK: Security,39
1744,RISK: Security,39
1752,RISK: Security,39
1756,RISK: Security,39
1743,RISK: Security,39
1745,RISK: Security,39
1763,RISK: Security,39
1780,RISK: Security,39
1782,RISK: Security,39
1783,RISK: Security,39
1831,RISK: Security,39
1802,RISK: Security,39
1962,RISK: Security,39
1803,RISK: Security,39
1805,RISK: Security,39
2019,RISK: Security,39
1099,RISK: Security,39
1053,RISK: Security,39
405,RISK: Security,39
1087,RISK: Security,39
1109,RISK: Security,39
987,RISK: Security,39
3,RISK: Security,39
6,RISK: Security,39
70,RISK: Security,39
60,RISK: Security,39
66,RISK: Security,39
307,RISK: Security,39
208,RISK: Security,39
304,RISK: Security,39
148,RISK: Security,39
139,RISK: Security,39
201,RISK: Security,39
192,RISK: Security,39
194,RISK: Security,39
193,RISK: Security,39
235,RISK: Security,39
231,RISK: Security,39
8,RISK: Security,39
216,RISK: Security,39
218,RISK: Security,39
25,RISK: Security,39
69,RISK: Security,39
277,RISK: Security,39
68,RISK: Security,39
164,RISK: Security,39
76,RISK: Security,39
165,RISK: Security,39
182,RISK: Security,39
169,RISK: Security,39
173,RISK: Security,39
170,RISK: Security,39
181,RISK: Security,39
1234,RISK: Security,39
850,RISK: Security,39
1198,RISK: Security,39
906,RISK: Security,39
768,RISK: Security,39
1163,RISK: Security,39
767,RISK: Security,39
36,RISK: Security,39
772,RISK: Security,39
771,RISK: Security,39
396,RISK: Security,39
395,RISK: Security,39
397,RISK: Security,39
399,RISK: Security,39
433,RISK: Security,39
440,RISK: Security,39
436,RISK: Security,39
462,RISK: Security,39
597,RISK: Security,39
807,RISK: Security,39
560,RISK: Security,39
604,RISK: Security,39
879,RISK: Security,39
852,RISK: Security,39
855,RISK: Security,39
889,RISK: Security,39
1222,RISK: Security,39
1303,RISK: Security,39
1297,RISK: Security,39
1202,RISK: Security,39
89,RISK: Security,39
329,RISK: Security,39
758,RISK: Security,39
995,RISK: Security,39
368,RISK: Security,39
1111,RISK: Security,39
765,RISK: Security,39
763,RISK: Security,39
785,RISK: Security,39
1125,RISK: Security,39
1377,RISK: Security,39
757,RISK: Security,39
266,RISK: Security,39
766,RISK: Security,39
1385,RISK: Security,39
1194,RISK: Security,39
1195,RISK: Security,39
2425,RISK: Security - Cybersecurity,40
2052,RISK: Security - Cybersecurity,40
1551,RISK: Security - Cybersecurity,40
1742,RISK: Security - Cybersecurity,40
1723,RISK: Security - Cybersecurity,40
1970,RISK: Security - Cybersecurity,40
1678,RISK: Security - Cybersecurity,40
1032,RISK: Security - Cybersecurity,40
1356,RISK: Security - Cybersecurity,40
1997,RISK: Security - Cybersecurity,40
1801,RISK: Security - Cybersecurity,40
2040,RISK: Security - Cybersecurity,40
2039,RISK: Security - Cybersecurity,40
1417,RISK: Security - Cybersecurity,40
1383,RISK: Security - Cybersecurity,40
1382,RISK: Security - Cybersecurity,40
1752,RISK: Security - Cybersecurity,40
1743,RISK: Security - Cybersecurity,40
1745,RISK: Security - Cybersecurity,40
1763,RISK: Security - Cybersecurity,40
1783,RISK: Security - Cybersecurity,40
1802,RISK: Security - Cybersecurity,40
1962,RISK: Security - Cybersecurity,40
1805,RISK: Security - Cybersecurity,40
1099,RISK: Security - Cybersecurity,40
1053,RISK: Security - Cybersecurity,40
1087,RISK: Security - Cybersecurity,40
987,RISK: Security - Cybersecurity,40
3,RISK: Security - Cybersecurity,40
6,RISK: Security - Cybersecurity,40
70,RISK: Security - Cybersecurity,40
66,RISK: Security - Cybersecurity,40
307,RISK: Security - Cybersecurity,40
208,RISK: Security - Cybersecurity,40
201,RISK: Security - Cybersecurity,40
194,RISK: Security - Cybersecurity,40
193,RISK: Security - Cybersecurity,40
186,RISK: Security - Cybersecurity,40
235,RISK: Security - Cybersecurity,40
216,RISK: Security - Cybersecurity,40
277,RISK: Security - Cybersecurity,40
68,RISK: Security - Cybersecurity,40
164,RISK: Security - Cybersecurity,40
165,RISK: Security - Cybersecurity,40
182,RISK: Security - Cybersecurity,40
169,RISK: Security - Cybersecurity,40
173,RISK: Security - Cybersecurity,40
183,RISK: Security - Cybersecurity,40
170,RISK: Security - Cybersecurity,40
181,RISK: Security - Cybersecurity,40
850,RISK: Security - Cybersecurity,40
1198,RISK: Security - Cybersecurity,40
906,RISK: Security - Cybersecurity,40
768,RISK: Security - Cybersecurity,40
1163,RISK: Security - Cybersecurity,40
36,RISK: Security - Cybersecurity,40
396,RISK: Security - Cybersecurity,40
397,RISK: Security - Cybersecurity,40
399,RISK: Security - Cybersecurity,40
420,RISK: Security - Cybersecurity,40
433,RISK: Security - Cybersecurity,40
436,RISK: Security - Cybersecurity,40
462,RISK: Security - Cybersecurity,40
484,RISK: Security - Cybersecurity,40
852,RISK: Security - Cybersecurity,40
855,RISK: Security - Cybersecurity,40
1303,RISK: Security - Cybersecurity,40
1320,RISK: Security - Cybersecurity,40
89,RISK: Security - Cybersecurity,40
329,RISK: Security - Cybersecurity,40
758,RISK: Security - Cybersecurity,40
1111,RISK: Security - Cybersecurity,40
765,RISK: Security - Cybersecurity,40
763,RISK: Security - Cybersecurity,40
785,RISK: Security - Cybersecurity,40
1377,RISK: Security - Cybersecurity,40
